YCR065W	YLR228C	1
YCR065W	YGR288W	1
YCR065W	YDR026C	1
YCR065W	YGL209W	1
YCR065W	YBR035C	1
YCR065W	YDR277C	1
YCR065W	YHR062C	1
YCR065W	YER023W	1
YCR065W	YMR202W	1
YCR065W	YLL066C	1
YCR065W	YDL245C	1
YCR065W	YAR009C	1
YCR065W	YLL065W	1
YCR065W	YNL339C	1
YCR065W	YCR018CA	1
YCR065W	YCR019W	1
YCR065W	YJL155C	1
YCR065W	YNL107W	1
YCR065W	YDL110C	1
YCR065W	YNL012W	1
YCR065W	YOR144C	1
YCR065W	YDR070C	1
YCR065W	YIL089W	1
YCR065W	YNL108C	1
YCR065W	YML067C	1
YCR065W	YJL199C	1
YCR065W	YDR088C	1
YCR065W	YNL013C	1
YCR065W	YDR038C	1
YCR065W	YLR161W	1
YCR065W	YDL025C	1
YCR065W	YOR076C	1
YCR065W	YDR356W	1
YCR065W	YDL031W	1
YCR065W	YCL044C	1
YCR065W	YHR109W	1
YCR065W	YOL014W	1
YCR065W	YEL061C	1
YCR065W	YGR287C	1
YCR065W	YDR083W	1
YCR065W	YHL010C	1
YLR228C	YMR202W	1
YDR026C	YDR049W	1
YDR026C	YBR035C	1
YDR026C	YDR499W	1
YDR026C	YLR457C	1
YDR026C	YLR459W	1
YGL209W	YMR280C	1
YGL209W	YGL035C	1
YGL209W	YPL248C	1
YGL209W	YLR377C	1
YGL209W	YDR009W	1
YGL209W	YBR019C	1
YGL209W	YBR020W	1
YGL209W	YBR050C	1
YGL209W	YHR043C	1
YGL209W	YFL054C	1
YGL209W	YLL043W	1
YGL209W	YDR516C	1
YGL209W	YBR101C	1
YGL209W	YLR042C	1
YGL209W	YHR092C	1
YGL209W	YLR044C	1
YGL209W	YHR094C	1
YGL209W	YEL069C	1
YGL209W	YKR075C	1
YGL209W	YMR011W	1
YGL209W	YBR126C	1
YGL209W	YIL162W	1
YGL209W	YDR345C	1
YGL209W	YDR317W	1
YGL209W	YDL245C	1
YGL209W	YEL070W	1
YGL209W	YAR009C	1
YGL209W	YDR040C	1
YGL209W	YPL043W	1
YGL209W	YJR010CA	1
YMR280C	YJL089W	1
YMR280C	YLR377C	1
YMR280C	YNL117W	1
YMR280C	YER065C	1
YMR280C	YJR095W	1
YMR280C	YOL126C	1
YMR280C	YKR097W	1
YGL035C	YMR280C	1
YGL035C	YPL248C	1
YGL035C	YLR377C	1
YGL035C	YDR009W	1
YGL035C	YBR019C	1
YGL035C	YBR020W	1
YGL035C	YBR050C	1
YGL035C	YHR043C	1
YGL035C	YHR062C	1
YGL035C	YFL054C	1
YGL035C	YLL043W	1
YGL035C	YDR516C	1
YGL035C	YDL151C	1
YGL035C	YDL149W	1
YGL035C	YBR101C	1
YGL035C	YLR042C	1
YGL035C	YHR092C	1
YGL035C	YLR044C	1
YGL035C	YHR094C	1
YGL035C	YEL069C	1
YGL035C	YKR075C	1
YGL035C	YMR011W	1
YGL035C	YBR126C	1
YGL035C	YIL162W	1
YGL035C	YDR345C	1
YGL035C	YEL070W	1
YGL035C	YDR040C	1
YGL035C	MAL61	1
YJL089W	YLR377C	1
YJL089W	YER023W	1
YJL089W	YNL117W	1
YJL089W	YER065C	1
YJL089W	YJR095W	1
YJL089W	YOL126C	1
YJL089W	YKR097W	1
YJL089W	YMR087W	1
YJL089W	YMR086CA	1
YJL089W	YDR317W	1
YJL089W	YER190W	1
YJL089W	YCR018CA	1
YJL089W	YCR019W	1
YJL089W	YLR128W	1
YJL089W	YLR127C	1
YPL248C	YDR009W	1
YPL248C	YBR019C	1
YPL248C	YBR020W	1
YPL248C	YDR277C	1
YPL248C	YDL151C	1
YPL248C	YDL149W	1
YPL248C	YMR087W	1
YPL248C	YMR086CA	1
YPL248C	YLL066C	1
YPL248C	YLL065W	1
YPL248C	YER190W	1
YPL248C	YNL339C	1
YPL248C	YBR022W	1
YPL248C	YGR173W	1
YPL248C	YEL056W	1
YPL248C	YBR021W	1
YPL248C	YLR080W	1
YPL248C	YNR081W	1
YPL248C	MEL1	1
YPL248C	YDR491C	1
YPL248C	YGR102C	1
YPL248C	YGR172C	1
YPL248C	YEL057C	1
YPL248C	YOR119C	1
YCR065W	YDR049W	0
YCR065W	YMR280C	0
YCR065W	YGL035C	0
YCR065W	YJL089W	0
YCR065W	YPL248C	0
YCR065W	YLR377C	0
YCR065W	YDR009W	0
YCR065W	YBR019C	0
YCR065W	YBR020W	0
YCR065W	YBR050C	0
YCR065W	YHR043C	0
YCR065W	YFL054C	0
YCR065W	YLL043W	0
YCR065W	YDR516C	0
YCR065W	YDL151C	0
YCR065W	YDL149W	0
YCR065W	YNL117W	0
YCR065W	YER065C	0
YCR065W	YBR101C	0
YCR065W	YLR042C	0
YCR065W	YHR092C	0
YCR065W	YJR095W	0
YCR065W	YLR044C	0
YCR065W	YHR094C	0
YCR065W	YEL069C	0
YCR065W	YOL126C	0
YCR065W	YKR075C	0
YCR065W	YKR097W	0
YCR065W	YMR011W	0
YCR065W	YBR126C	0
