YMR164C	YDR317W	1
YMR164C	YCR107W	1
YMR164C	YCR105W	1
YMR164C	YKR008W	1
YMR164C	YGL247W	1
YMR164C	YDL062W	1
YMR164C	YLR175W	1
YMR164C	YOR082C	1
YMR164C	YBR184W	1
YMR164C	YOR084W	1
YMR164C	YNL256W	1
YMR164C	YNL257C	1
YBR083W	YMR164C	1
YBR083W	YLR403W	1
YBR083W	YDR463W	1
YBR083W	YDR317W	1
YBR083W	YCR107W	1
YBR083W	YDR098CA	1
YBR083W	YDR098CB	1
YBR083W	YBR040W	1
YBR083W	YLL065W	1
YBR083W	YLR463C	1
YBR083W	YLR467W	1
YBR083W	YLR465C	1
YBR083W	YOR315W	1
YBR083W	YER190W	1
YBR083W	YER189W	1
YBR083W	YNL337W	1
YBR083W	YPL178W	1
YBR083W	YDR180W	1
YBR083W	YGR039W	1
YBR083W	YKL095W	1
YBR083W	YDL126C	1
YBR083W	YOR129C	1
YBR083W	YBR012WA	1
YBR083W	YMR232W	1
YBR083W	YGL192W	1
YBR083W	YKR041W	1
YBR083W	YER137CA	1
YBR083W	YBR012WB	1
YBR083W	YAR010C	1
YBR083W	YOR077W	1
YBR083W	YER120W	1
YBR083W	YBL017C	1
YBR083W	YER118C	1
YLR403W	YBR281C	1
YLR403W	YBR282W	1
YLR403W	YKL161C	1
YLR403W	YOR315W	1
YLR403W	YPR021C	1
YLR403W	YBR186W	1
YLR403W	YBR121C	1
YLR403W	YBR185C	1
YLR403W	YDR440W	1
YLR403W	YBL070C	1
YLR403W	YBL068W	1
YLR403W	YGR191W	1
YLR403W	YLR185W	1
YLR403W	YNL211C	1
YDR463W	YCR096C	1
YDR463W	YKL161C	1
YDR463W	YDR098CA	1
YDR463W	YDR103W	1
YDR463W	YDR098CB	1
YDR463W	YGL001C	1
YDR463W	YDR042C	1
YDR463W	YCR018CA	1
YDR463W	YCR019W	1
YDR463W	YDR084C	1
YDR463W	YDR494W	1
YDR463W	YDR047W	1
YDR463W	YLR094C	1
YDR463W	YDL152W	1
YDR463W	YOL057W	1
YDR463W	YCL012W	1
YDR463W	YNL267W	1
YDR463W	YPL060CA	1
YDR463W	YKR004C	1
YDR463W	YCL014W	1
YDR081C	YDR463W	1
YDR081C	YDR317W	1
YDR081C	YLR022C	1
YDR081C	YDR042C	1
YDR081C	YLR322W	1
YDR081C	YLR046C	1
YCR096C	YCR040W	1
YCR096C	YCR039C	1
YCR096C	YKL178C	1
YCR040W	YKL178C	1
YCR040W	YBR281C	1
YCR040W	YBR282W	1
YCR040W	YNL105W	1
YCR040W	YCR083W	1
YCR040W	YGL169W	1
YCR040W	YGL170C	1
YCR040W	YBL018C	1
YPR199C	YCR096C	1
YPR199C	YCR040W	1
YPR199C	YDR317W	1
YPR199C	YCR039C	1
YPR199C	YCR107W	1
YPR199C	YLR022C	1
YPR199C	YBR040W	1
YPR199C	YCR041W	1
YPR199C	YML048WA	1
YJL110C	YCR096C	1
YJL110C	YCR040W	1
YJL110C	YCR039C	1
YJL110C	YCR107W	1
YJL110C	YCR041W	1
YJL110C	YLL065W	1
YJL110C	YLR463C	1
YJL110C	YLR467W	1
YJL110C	YLR465C	1
YJL110C	YCR105W	1
YJL110C	YER190W	1
YJL110C	YGL001C	1
YJL110C	YCR018CA	1
YJL110C	YCR019W	1
YJL110C	YDR084C	1
YJL110C	YER189W	1
YJL110C	YNL337W	1
YJL110C	YLR265C	1
YJL110C	YLL047W	1
YJL110C	YLL048C	1
YJL110C	YKL136W	1
YJL110C	YDR415C	1
YJL110C	YGL156W	1
YJL110C	YIL038C	1
YJL110C	YDR416W	1
YJL110C	YKR056W	1
YCR097W	YCR040W	1
YCR097W	YCR039C	1
YCR097W	YKL178C	1
YCR097W	YDR103W	1
YMR164C	YBR083W	0
YMR164C	YLR403W	0
YMR164C	YDR463W	0
YMR164C	YDR081C	0
YMR164C	YCR096C	0
YMR164C	YCR040W	0
YMR164C	YPR199C	0
YMR164C	YJL110C	0
YMR164C	YCR097W	0
YMR164C	YCR039C	0
YMR164C	YKL178C	0
YMR164C	YBR281C	0
YMR164C	YBR282W	0
YMR164C	YKL161C	0
YMR164C	YLR022C	0
YMR164C	YDR098CA	0
YMR164C	YDR103W	0
YMR164C	YDR098CB	0
YMR164C	YBR040W	0
YMR164C	YCR041W	0
YMR164C	YLL065W	0
YMR164C	YLR463C	0
YMR164C	YLR467W	0
YMR164C	YLR465C	0
YMR164C	YOR315W	0
YMR164C	YER190W	0
YMR164C	YGL001C	0
YMR164C	YDR042C	0
YMR164C	YCR018CA	0
YMR164C	YCR019W	0
YMR164C	YDR084C	0
YMR164C	YER189W	0
YMR164C	YNL337W	0
YMR164C	YDR494W	0
YMR164C	YLR265C	0
YMR164C	YLL047W	0
YMR164C	YPR021C	0
YMR164C	YBR186W	0
YMR164C	YLL048C	0
YMR164C	YNL105W	0
YMR164C	YBR121C	0
YMR164C	YBR185C	0
YMR164C	YKL136W	0
YMR164C	YPL178W	0
YMR164C	YDR440W	0
YMR164C	YBL070C	0
YMR164C	YBL068W	0
YMR164C	YCR083W	0
YMR164C	YDR180W	0
YMR164C	YGR191W	0
YMR164C	YLR322W	0
YMR164C	YGL169W	0
YMR164C	YGL170C	0
YMR164C	YML048WA	0
YMR164C	YGR039W	0
YMR164C	YDR047W	0
YMR164C	YLR094C	0
YMR164C	YDL152W	0
YMR164C	YDR415C	0
YMR164C	YLR046C	0
YMR164C	YKL095W	0
YMR164C	YOL057W	0
YMR164C	YCL012W	0
YMR164C	YNL267W	0
YMR164C	YDL126C	0
YMR164C	YOR129C	0
YMR164C	YBR012WA	0
YMR164C	YMR232W	0
YMR164C	YPL060CA	0
YMR164C	YGL192W	0
YMR164C	YGL156W	0
YMR164C	YLR185W	0
YMR164C	YKR004C	0
YMR164C	YCL014W	0
YMR164C	YKR041W	0
YMR164C	YER137CA	0
YMR164C	YIL038C	0
YMR164C	YBR012WB	0
YMR164C	YBL018C	0
YMR164C	YAR010C	0
YMR164C	YDR416W	0
YMR164C	YKR056W	0
YMR164C	YNL211C	0
YMR164C	YOR077W	0
YMR164C	YER120W	0
YMR164C	YBL017C	0
YMR164C	YER118C	0
YBR083W	YDR081C	0
YBR083W	YCR096C	0
YBR083W	YCR040W	0
YBR083W	YPR199C	0
YBR083W	YJL110C	0
YBR083W	YCR097W	0
YBR083W	YCR039C	0
YBR083W	YKL178C	0
YBR083W	YBR281C	0
YBR083W	YBR282W	0
YBR083W	YKL161C	0
YBR083W	YLR022C	0
YBR083W	YDR103W	0
YBR083W	YCR041W	0
YBR083W	YCR105W	0
YBR083W	YGL001C	0
YBR083W	YDR042C	0
YBR083W	YCR018CA	0
YBR083W	YCR019W	0
YBR083W	YDR084C	0
YBR083W	YDR494W	0
YBR083W	YLR265C	0
YBR083W	YLL047W	0
YBR083W	YPR021C	0
YBR083W	YBR186W	0
YBR083W	YLL048C	0
YBR083W	YNL105W	0
YBR083W	YBR121C	0
YBR083W	YBR185C	0
YBR083W	YKL136W	0
YBR083W	YDR440W	0
YBR083W	YBL070C	0
YBR083W	YBL068W	0
YBR083W	YKR008W	0
YBR083W	YGL247W	0
YBR083W	YCR083W	0
YBR083W	YGR191W	0
YBR083W	YDL062W	0
YBR083W	YLR175W	0
YBR083W	YLR322W	0
YBR083W	YGL169W	0
YBR083W	YGL170C	0
YBR083W	YOR082C	0
